Compound,Title,Year,Source,Annotation
Verteidigungsausschusses,Opposition fordert Sondersitzung des Verteidigungsausschusses,2017,BILD,0
ISIS-Autobombe,Syrien: ISIS-Autobombe tötet Dutzende Flüchtlinge,2017,BILD,0
Obergrenzen-Streit,Lammert: Obergrenzen-Streit gefährdet nicht Union,2017,BILD,0
Blitz-Urteil,Blitz-Urteil gegen Silvester-Diebe,2017,BILD,0
Silvester-Diebe,Blitz-Urteil gegen Silvester-Diebe,2017,BILD,0
Schlüsselrolle,Bouffier: Serbien hat Schlüsselrolle in Flüchtlingsfrage,2017,BILD,0
Schulbuchkommission,Viadrina-Preis für Deutsch-Polnische Schulbuchkommission,2017,BILD,0
Kanzleramt,Auch FC Unlimited wird im Kanzleramt geehrt,2017,BILD,0
Ex-Bürgermeister,Affäre um Flüchtlingsunterkunft kommt vor Gericht In zwei Wochen wird's ernst für Mettlachs Ex-Bürgermeister,2017,BILD,0
Rebellengebieten,VGH-Entscheidung: Syrer aus Rebellengebieten gelten als Flüchtlinge,2017,BILD,0
Asylbewerbern,Ungarn erwägt generelle Inhaftierung von Asylbewerbern,2017,BILD,0
Asylbewerbern,Bremen Immer mehr Klagen von abgelehnten Asylbewerbern,2017,BILD,0
Asylbewerbern,Flüchtlingsamt soll in Handys von Asylbewerbern schauen dürfen,2017,BILD,0
Asylbewerbern,Sachsen überprüft alte Registrierungen von Asylbewerbern,2017,BILD,0
Asylbewerbern,Handydaten von Asylbewerbern in Rheinland-Pfalz ausgelesen,2017,BILD,0
Behördenabläufe,Baldiger Bericht über Behördenabläufe im Fall Amri,2017,BILD,0
Haftbefehl,Flüchtlingshallen-Brand: Haftbefehl aufgehoben,2017,BILD,0
Haftbefehl,Flüchtling in Dünen auf Amrum ermordet? Haftbefehl gegen Mitbewohner von Ceetin K. (28),2017,BILD,0
Haftbefehl,Haftbefehl aufgehoben! Hier küsst ein Schleuser den Fußweg vor Gericht,2017,BILD,0
Haftbefehl,Nach Feuer in Asylbewerberunterkunft Haftbefehl erlassen,2017,BILD,0
Flüchtlingsunterkunft,Polizei durchsucht Flüchtlingsunterkunft nach Drogen,2017,BILD,0
Flüchtlingsunterkunft,Küchenbrand in Flüchtlingsunterkunft in Hamburg,2017,BILD,0
Flüchtlingsunterkunft,Brandsätze auf Flüchtlingsunterkunft geworfen,2017,BILD,0
Flüchtlingsunterkunft,Syrer in Flüchtlingsunterkunft erstochen,2017,BILD,0
Flüchtlingsunterkunft,Unbekannte legen Feuer vor Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Baufreigabe für Flüchtlingsunterkunft in Freiburg,2017,BILD,0
Flüchtlingsunterkunft,Proteste gegen Baumfällungen für Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Ein Toter nach blutigem Streit in Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Verletzte bei Auseinandersetzung in Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Keine Verletzten! Flüchtlingsunterkunft in Flammen,2017,BILD,0
Flüchtlingsunterkunft,Affäre um Flüchtlingsunterkunft Ex-Bürgermeister drohen 20 Monate auf Bewährung,2017,BILD,0
Flüchtlingsunterkunft,Gesucht: Zeugen für Brandanschlag auf Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Mehrere Brandsätze auf Dach geworfen Anschlag auf Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Brandanschlag auf geplante Flüchtlingsunterkunft in Nauen Banden-Anklage fallen gelassen ,2017,BILD,0
Flüchtlingsunterkunft,Sigmaringen ist gegen Vergrößerung der Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Unbekannte schmieren Parolen auf Flüchtlingsunterkunft,2017,BILD,0
Flüchtlingsunterkunft,Umstrittene Flüchtlingsunterkunft darf gebaut werden,2017,BILD,0
Flüchtlingsunterkunft,Feuer in Lübecker Flüchtlingsunterkunft,2017,BILD,0
Abschiebehaft,ZDF-Umfrage: Mehrheit für Verschärfung der Abschiebehaft,2017,BILD,0
Abschiebehaft,Anschlag auf russische Botschaft geplant Abschiebehaft für Terror-Marokkaner,2017,BILD,0
Asylbewerber,Frau vor den Augen des Freundes missbraucht Campingplatz-Vergewaltiger ist abgelehnter Asylbewerber,2017,BILD,0
Asylbewerber,Abgelehnte Asylbewerber werden nach Afghanistan abgeschoben,2017,BILD,0
Asylbewerber,Asylbewerber mit unklarer Identität sollen Handys herausgeben,2017,BILD,0
Asylbewerber,Brand in Lagerhalle: 30 Asylbewerber in Sicherheit gebracht,2017,BILD,0
Asylbewerber,Kommunen geben 2016 für Asylbewerber deutlich mehr Geld aus,2017,BILD,0
Asylbewerber,Rechte Bande jagte Asylbewerber am Elbufer Erster Stadtfest-Schläger vor Gericht,2017,BILD,0
Asylbewerber,Mädchen belästigt: Vater und Bruder greifen Asylbewerber an,2017,BILD,0
Asylbewerber,Asylbewerber steht wegen Sozialbetrugs vor Gericht,2017,BILD,0
Asylbewerber,Krawall am Wiener Platz Betrunkener Asylbewerber randaliert im Supermarkt,2017,BILD,0
Asylbewerber,Kaum Abschiebungen abgelehnter Asylbewerber nach Nordafrika,2017,BILD,0
Asylbewerber,„Schutzhaft“-Drohung Ungarn will alle Asylbewerber einsperren,2017,BILD,0
Asylbewerber,Dreyer: Konsequent gegen straffällige Asylbewerber,2017,BILD,0
Asylbewerber,24-Jähriger wegen Angriffs auf Asylbewerber in U-Haft,2017,BILD,0
Asylbewerber,Behörde darf unkooperativem Asylbewerber Bargeld streichen,2017,BILD,0
Asylbewerber,DEGGENDORF Asylbewerber im Hungerstreik?,2017,BILD,0
Asylbewerber,Gericht: Behörde darf Asylbewerber Bargeld streichen,2017,BILD,0
Asylbewerber,Flüchtlingskrise EU-Länder nehmen zu wenig Asylbewerber zurück,2017,BILD,0
Asylbewerber,Von Asylbewerber attackiert Polizist nach Angriff vorerst dienstunfähig,2017,BILD,0
Asylbewerber,Zahl der türkischen Asylbewerber in Deutschland weiter hoch,2017,BILD,0
Asylbewerber,"Immer mehr Asylbewerber gehen vor Gericht Erst Flüchtlingsstrom, jetzt Klagewelle",2017,BILD,0
Asylbewerber,Drei türkische Nato-Soldaten als Asylbewerber anerkannt,2017,BILD,0
Asylbewerber,Asylbewerber im Hungerstreik CSU-Mann Linsmaier stinksauer,2017,BILD,0
Asylbewerber,Sozialgericht: Behörde darf Asylbewerber Bargeld streichen,2017,BILD,0
Asylbewerber,Asylbewerber nach Messerangriff in Untersuchungshaft,2017,BILD,0
Asylbewerber,Bericht: Zahl der türkischen Asylbewerber weiter hoch,2017,BILD,0
Asylbewerber,Immer mehr ausreisepflichtige Asylbewerber in Berlin,2017,BILD,0
Asylbewerber,Heftige Debatte um die Abschiebung von Asylbewerber,2017,BILD,0
Asylbewerber,Zwei Asylbewerber aus Hamburg bei Abschiebe-Flug an Bord,2017,BILD,0
Flüchtlingspolitik,Merkel wirbt in Würzburg für ihre Flüchtlingspolitik,2017,BILD,0
Flüchtlingspolitik,Trump: Merkels Flüchtlingspolitik «katastrophaler Fehler»,2017,BILD,0
Flüchtlingspolitik,Künstleraktion gegen Flüchtlingspolitik,2017,BILD,0
Flüchtlingspolitik,Grüne fordern mehr Humanität in Flüchtlingspolitik,2017,BILD,0
Flüchtlingspolitik,Heftige Kritik an Flüchtlingspolitik Karl Lagerfeld greift Merkel an,2017,BILD,0
Flüchtlingsheim-Firma,"European Homecare: von 5,3 auf 25,5 Millionen Euro Umstrittene Flüchtlingsheim-Firma verfünffacht Gewinn",2017,BILD,0
Küchenbrand,Küchenbrand in Flüchtlingsunterkunft in Hamburg,2017,BILD,0
Massenschlägerei,Nach Massenschlägerei in Leipzig Waffenkontrolle an Lene-Voigt-Schule,2017,BILD,0
Massenschlägerei,Massenschlägerei gemeldet Großalarm in Bremen-Huchting,2017,BILD,0
Waffenkontrolle,Nach Massenschlägerei in Leipzig Waffenkontrolle an Lene-Voigt-Schule,2017,BILD,0
Flüchtlingsunterkünfte,Norwegische Firma übernimmt zwei Flüchtlingsunterkünfte,2017,BILD,0
Flüchtlingsunterkünfte,Flüchtlingsunterkünfte haben noch viel Platz,2017,BILD,0
Campingplatz-Vergewaltiger,Frau vor den Augen des Freundes missbraucht Campingplatz-Vergewaltiger ist abgelehnter Asylbewerber,2017,BILD,0
Campingplatz-Vergewaltiger,Er missbrauchte Studentin (23) vor den Augen ihres Freundes Anklage gegen Campingplatz-Vergewaltiger erhoben,2017,BILD,0
Lega-Nord-Chef,Lega-Nord-Chef für Ende des Euro und gegen Einwanderer,2017,BILD,0
Bewährungsstrafe,Nach Tritten gegen Flüchtlinge Bewährungsstrafe für Kamerafrau,2017,BILD,0
Bewährungsstrafe,Prozess um Feuerattacke: Bewährungsstrafe verlangt,2017,BILD,0
Bewährungsstrafe,Pfefferspray-Vorfall in Flüchtlingsheim: Bewährungsstrafe,2017,BILD,0
Bewährungsstrafe,Nach Brand in Asylheim Bewährungsstrafe für 20-Jährigen,2017,BILD,0
Kamerafrau,Nach Tritten gegen Flüchtlinge Bewährungsstrafe für Kamerafrau,2017,BILD,0
Sklavenhandel,IOM deckt Sklavenhandel mit Migranten in Nordafrika auf,2017,BILD,0
Sprachkenntnisse,Sprachkenntnisse in Behörden: Migranten fordern Überblick,2017,BILD,0
Asylverfahren,Neue BAMF-Chefin: sicherheitsrelevante Asylverfahren prüfen,2017,BILD,0
Asylverfahren,Richter mit Asylverfahren wie noch nie beschäftigt,2017,BILD,0
Asylverfahren,Weiter hohe Zahl unerledigter Asylverfahren in Brandenburg,2017,BILD,0
Asylverfahren,Flut von Asylverfahren an Brandenburgs Verwaltungsgerichten,2017,BILD,0
Asylverfahren,Bericht: Verfassungsschutz will bei Asylverfahren mehr mithören,2017,BILD,0
Asylverfahren,Asylverfahren halten Verwaltungsgericht auf Trab,2017,BILD,0
Asylverfahren,Dreyer fordert schnellere Asylverfahren,2017,BILD,0
Asylverfahren,Asylverfahren dauern im Schnitt wieder länger,2017,BILD,0
Asylverfahren,Herrmann: Asylverfahren müssen weiter verbessert werden,2017,BILD,0
Asylverfahren,"Abschiebe-Zoff, Sozialbetrug, Papierstau Das läuft bei Asylverfahren schief in Deutschland",2017,BILD,0
Asylverfahren,Italien: Schnellere Asylverfahren und «Rückführungszentren»,2017,BILD,0
Asylverfahren,Amtliche Zahlen Asylverfahren dauern immer länger,2017,BILD,0
Flüchtlingsrat,Flüchtlingsrat beklagt Konflikte wegen langer Wartezeiten,2017,BILD,0
Flüchtlingsrat,Flüchtlingsrat fordert Abschiebestopp nach Afghanistan,2017,BILD,0
Flüchtlingsrat,Sächsischer Flüchtlingsrat beklagt brutale Abschiebungen,2017,BILD,0
Wartezeiten,Flüchtlingsrat beklagt Konflikte wegen langer Wartezeiten,2017,BILD,0
Wartezeiten,Kritik an langen Wartezeiten für Flüchtlinge,2017,BILD,0
BAMF-Mitarbeiter,BAMF-Mitarbeiter klagt gegen Gehaltseinstufung,2017,BILD,0
Gehaltseinstufung,BAMF-Mitarbeiter klagt gegen Gehaltseinstufung,2017,BILD,0
Container-Dorf,Weil weniger Flüchtlinge kommen Container-Dorf am Waterloo für Obdachlose ,2017,BILD,0
Straftaten,Zahl der Straftaten von Flüchtlingen steigt,2017,BILD,0
Straftaten,Zahl der Straftaten in Asylbewerberheimen steigt an,2017,BILD,0
Straftaten,In Asylbewerberheimen Zahl der Straftaten steigt an,2017,BILD,0
Ausreisegewahrsam,Sachsen beschließt Gesetz zum Ausreisegewahrsam,2017,BILD,0
Nordosten,Protest im Nordosten gegen Abschiebungen nach Afghanistan,2017,BILD,0
Städtetag,Städtetag fordert Wohnsitzauflage für Flüchtlinge,2017,BILD,0
Städtetag,Städtetag fordert zentrale Abschiebeeinrichtungen für NRW,2017,BILD,0
Wohnsitzauflage,Städtetag fordert Wohnsitzauflage für Flüchtlinge,2017,BILD,0
Wohnsitzauflage,Wohnsitzauflage für anerkannte Flüchtlinge wird geprüft,2017,BILD,0
Wohnsitzauflage,Wohnsitzauflage für Flüchtlinge beschäftigt den Landtag,2017,BILD,0
Wohnsitzauflage,Noch keine Entscheidung zur Wohnsitzauflage,2017,BILD,0
Wohnsitzauflage,Voraussichtlich bald Wohnsitzauflage für Flüchtlinge,2017,BILD,0
Flüchtlings-Kinder,Schnee und Minus 10 Grad Das Leid der Flüchtlings-Kinder auf der Balkan-Route,2017,BILD,0
Flüchtlingshelferin,Nigerianer (27) in der Schweiz festgenommen Festnahme nach Mord an Flüchtlingshelferin,2017,BILD,0
Flüchtlingshelferin,Anthony I. erstach seine Flüchtlingshelferin 13 Jahre Haft für Ex-Liebhaber,2017,BILD,0
Flüchtlingshelferin,Fränkische Flüchtlingshelferin entsetzt! Amt verweigert meinen Buben die Ausbildung,2017,BILD,0
Flüchtlingshelferin,Nigerianer (27) soll Soopika aus verschmähter Liebe erstochen haben Anklage nach Mord an Flüchtlingshelferin ,2017,BILD,0
Flüchtlingshelferin,Angeklagter schweigt Prozess um Mord an Flüchtlingshelferin ,2017,BILD,0
Binnenflüchtlinge,Doppelt so viele Binnenflüchtlinge wie Flüchtlinge weltweit,2017,BILD,0
Serien-Pläne,Angebliche Serien-Pläne | Cristiano Ronaldo und Angelina Jolie in Flüchtlings-Drama im TV?,2017,BILD,0
Flüchtlings-Drama,Angebliche Serien-Pläne | Cristiano Ronaldo und Angelina Jolie in Flüchtlings-Drama im TV?,2017,BILD,0
Grenzschutz-Chef,Sloweniens Grenzschutz-Chef im Interview „Bei uns klappt der Schutz der Außengrenze“,2017,BILD,0
Kriegsflüchtlinge,AfD: Kriegsflüchtlinge stärker auf Rückkehr vorbereiten,2017,BILD,0
Millionen-Kosten,Gießen klagt Millionen-Kosten für Flüchtlingskinder ein,2017,BILD,0
Flüchtlingskinder,Gießen klagt Millionen-Kosten für Flüchtlingskinder ein,2017,BILD,0
Flüchtlingskinder,Flüchtlingskinder in Deutschland,2017,BILD,0
Flüchtlingskinder,UN und USA ächten Anschlag auf Flüchtlingskinder in Syrien,2017,BILD,0
Flüchtlingskinder,Flüchtlingskinder leiden in Sammelunterkünften,2017,BILD,0
Innenminister,Schleswig-Holsteins Innenminister verteidigt Abschiebestopp,2017,BILD,0
Innenminister,Innenminister wollen Migranten früh aufhalten,2017,BILD,0
Innenminister,Sachsens Innenminister warnt vor Flickenteppich bei Terrorbekämpfung,2017,BILD,0
Innenminister,Innenminister warnt vor Flickenteppich bei Terrorbekämpfung,2017,BILD,0
Innenminister,Innenminister treffen sich zum Thema Migration in Rom,2017,BILD,0
Innenminister,Innenminister Pistorius (SPD) legt neue Kriminalstatistik vor Polizei ermittelt gegen 18 655 Flüchtlinge,2017,BILD,0
Abschiebestopp,Schleswig-Holsteins Innenminister verteidigt Abschiebestopp,2017,BILD,0
Abschiebestopp,Flüchtlingsrat fordert Abschiebestopp nach Afghanistan,2017,BILD,0
Abschiebestopp,Hilfsorganisationen verlangen Abschiebestopp für Afghanen,2017,BILD,0
Abschiebestopp,Demonstration für Abschiebestopp nach Afghanistan in Erfurt,2017,BILD,0
Abschiebestopp,Studt erwägt Abschiebestopp nach Afghanistan,2017,BILD,0
Abschiebestopp,Hunderte demonstrieren für Abschiebestopp nach Afghanistan,2017,BILD,0
Abschiebestopp,Kirchen begrüßen Abschiebestopp nach Afghanistan,2017,BILD,0
Abschiebestopp,Flüchtlingrat fordert Abschiebestopp nach Afghanistan,2017,BILD,0
Abschiebestopp,Bayerischer Landtag lehnt Abschiebestopp nach Afghanistan ab,2017,BILD,0
SPD-Wahlniederlagen,Weil nach SPD-Wahlniederlagen kämpferisch,2017,BILD,0
Lutherstädte,Bund der Lutherstädte verleiht «Das unerschrockene Wort»,2017,BILD,0
Flüchtlings-Gefängnis,BILD in libyschem Flüchtlings-Gefängnis »Sie behandeln uns schlechter als Tiere,2017,BILD,0
Sprachkurse,Bildungsministerin: Noch mehr Sprachkurse für Flüchtlinge,2017,BILD,0
Sprachkurse,29 000 Flüchtlinge belegen vom Land geförderte Sprachkurse,2017,BILD,0
Containerheime,Containerheime für Flüchtlinge kosten mehr Geld,2017,BILD,0
Brandanschlag,Nach Brandanschlag auf Flüchtlingsheim sucht Polizei Zeugen,2017,BILD,0
Brandanschlag,Brandanschlag auf Asylunterkunft ohne Aufklärung,2017,BILD,0
Brandanschlag,Brandanschlag auf Asylheim: Staatsanwalt fordert Haftstrafe,2017,BILD,0
Brandanschlag,Brandanschlag auf Flüchtlingsheim Vier Jahre Haft für drei Männer,2017,BILD,0
Brandanschlag,Brandanschlag in Porta Westfalica: Vier Jahre Haft,2017,BILD,0
Brandanschlag,Bautzen: Staatsanwalt ermittelt zu Video nach Brandanschlag,2017,BILD,0
Brandanschlag,Urteil im Prozess um Brandanschlag auf Asylbewerberheim,2017,BILD,0
Brandanschlag,Brandanschlag Nauen: Entscheidung zu Anklage-Begrenzung,2017,BILD,0
Brandanschlag,Gesucht: Zeugen für Brandanschlag auf Flüchtlingsunterkunft,2017,BILD,0
Brandanschlag,Brandanschlag auf geplante Flüchtlingsunterkunft in Nauen Banden-Anklage fallen gelassen ,2017,BILD,0
Brandanschlag,Brandanschlag auf Flüchtlingsheim: Versuchter Mord,2017,BILD,0
Flüchtlingsheim,Nach Brandanschlag auf Flüchtlingsheim sucht Polizei Zeugen,2017,BILD,0
Flüchtlingsheim,Brandursache unklar Feuer in Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,Hildesheim Bewohner setzt Flüchtlingsheim in Brand ,2017,BILD,0
Flüchtlingsheim,Streit in Flüchtlingsheim löst massiven Polizeieinsatz aus,2017,BILD,0
Flüchtlingsheim,Bei Bamberg Syrer in Flüchtlingsheim erstochen!,2017,BILD,0
Flüchtlingsheim,Feuer in Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,BGH verwirft Revision gegen Urteil zu Totschlag in Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,Brand in Bremer Flüchtlingsheim 37 Verletzte,2017,BILD,0
Flüchtlingsheim,Trotz Anwohner-Klage Senatorin pocht auf Flüchtlingsheim in Blankenese,2017,BILD,0
Flüchtlingsheim,Brandanschlag auf Flüchtlingsheim Vier Jahre Haft für drei Männer,2017,BILD,0
Flüchtlingsheim,Streit in Flüchtlingsheim Albaner (46) ins Krankenhaus geprügelt,2017,BILD,0
Flüchtlingsheim,Schilder mit fremdenfeindlicher Aufschrift an Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,Verdächtiger nach Brand in Flüchtlingsheim in Haft,2017,BILD,0
Flüchtlingsheim,Oststadtkrankenhaus Bürgermeister schließt Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,Brand in einem geplanten Flüchtlingsheim 15 000 Euro Belohnung für Hinweise,2017,BILD,0
Flüchtlingsheim,Sie will Asyl in Deutschland Assad-Verwandte lebt in Flüchtlingsheim in NRW,2017,BILD,0
Flüchtlingsheim,Verletzter bei Feuer in Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,Opfer in Krankenhaus Mann vergewaltigt Mädchen in Flüchtlingsheim,2017,BILD,0
Flüchtlingsheim,"Brand in Flüchtlingsheim Ein Verletzter, Haus unbewohnbar",2017,BILD,0
Flüchtlingsheim,Skandal in Flüchtlingsheim Burbach: Ermittlungen vor Ende,2017,BILD,0
Flüchtlingsheim,Diese unglaublichen Verträge unterschrieb das Land NRW Flüchtlingsheim bis 2042 gemietet!,2017,BILD,0
Flüchtlingsheim,Nach Feuer in Flüchtlingsheim zwei Bewohner vor Gericht,2017,BILD,0
Abschiebeflug,Dritter Abschiebeflug nach Afghanistan in Kabul angekommen,2017,BILD,0
Asylsuchende,Viel weniger Asylsuchende im Vorjahr dafür deutlich mehr Anträge,2017,BILD,0
Asylsuchende,280 000 Asylsuchende in Deutschland im vergangenen Jahr,2017,BILD,0
Asylsuchende,280 000 Asylsuchende 2016 Zahl der Flüchtlinge drastisch gesunken,2017,BILD,0
Vorjahr,Viel weniger Asylsuchende im Vorjahr dafür deutlich mehr Anträge,2017,BILD,0
Luftangriff,Tote und Verletzte bei Luftangriff auf Flüchtlingscamp,2017,BILD,0
Luftangriff,Syrien: Mindestens 33 Zivilisten sterben bei Luftangriff,2017,BILD,0
Luftangriff,Mindestens 50 Tote bei Luftangriff auf Flüchtlingslager in Nigeria,2017,BILD,0
Luftangriff,Luftangriff auf Boot vor Jemens Küste tötet 42 Flüchtlinge,2017,BILD,0
Luftangriff,31 Flüchtlinge sterben bei Luftangriff im Roten Meer,2017,BILD,0
Fachstelle,Senat: Fachstelle gegen Diskriminierung auf Wohnungsmarkt,2017,BILD,0
Wohnungsmarkt,Senat: Fachstelle gegen Diskriminierung auf Wohnungsmarkt,2017,BILD,0
Bewährungsprobe,Woidke: Bewährungsprobe für Mitmenschlichkeit bestanden,2017,BILD,0
Mitmenschlichkeit,Woidke: Bewährungsprobe für Mitmenschlichkeit bestanden,2017,BILD,0
Flüchtlingsprojekt,Bilanz für Flüchtlingsprojekt «Fit für den Rechtsstaat»,2017,BILD,0
Rechtsstaat,Steinmeier wirbt in Warschau für Rechtsstaat und Europa,2017,BILD,0
Terror-Marokkaner,Anschlag auf russische Botschaft geplant Abschiebehaft für Terror-Marokkaner,2017,BILD,0
Volksverhetzungsprozess,Freispruch im Meißener Volksverhetzungsprozess,2017,BILD,0
Volksverhetzungsprozess,Rechtsmittel nach Freispruch im Volksverhetzungsprozess,2017,BILD,0
Brandursache,Brandursache unklar Feuer in Flüchtlingsheim,2017,BILD,0
Brandursache,Tödliches Feuer in Asylheim Brandursache weiter unklar,2017,BILD,0
Sammelabschiebung,Protest gegen Sammelabschiebung am Frankfurter Flughafen,2017,BILD,0
Sammelabschiebung,Nächste Sammelabschiebung von Afghanen steht kurz bevor,2017,BILD,0
Sammelabschiebung,Dritte Sammelabschiebung nach Afghanistan: Flugzeug abgeflogen,2017,BILD,0
Sammelabschiebung,Dritte Sammelabschiebung von Afghanen,2017,BILD,0
Sammelabschiebung,Sammelabschiebung nach Afghanistan: Flugzeug abgeflogen,2017,BILD,0
Sammelabschiebung,Nächste Sammelabschiebung geplant: Angst unter Afghanen,2017,BILD,0
Sammelabschiebung,Sachsen beteiligt sich nicht an Sammelabschiebung,2017,BILD,0
Sammelabschiebung,Von München nach Kabul Dritter Sammelabschiebung nach Afghanistan,2017,BILD,0
Sammelabschiebung,Proteste gegen Sammelabschiebung nach Afghanistan,2017,BILD,0
Flughafen,Protest gegen Sammelabschiebung am Frankfurter Flughafen,2017,BILD,0
Flughafen,Proteste am Münchner Flughafen gegen Abschiebung nach Afghanistan,2017,BILD,0
Flughafen,Fünf Türken beantragen am Frankfurter Flughafen Asyl,2017,BILD,0
Abschiebe-Flug,Erneut Abschiebe-Flug nach Afghanistan 18 Insassen an Bord,2017,BILD,0
Abschiebe-Flug,Erneut Abschiebe-Flug nach Afghanistan: 18 Insassen an Bord,2017,BILD,0
Abschiebe-Flug,Zwei Asylbewerber aus Hamburg bei Abschiebe-Flug an Bord,2017,BILD,0
Flüchtlingsheime,Bericht: Angriffe auf Flüchtlingsheime gehen zurück,2017,BILD,0
Flüchtlingsheime,Brandsätze auf Flüchtlingsheime in Thüringen und Brandenburg,2017,BILD,0
Flüchtlingsheime,Angriffe auf Flüchtlingsheime gehen zurück,2017,BILD,0
Flüchtlingsheime,BKA-Statistik 169 Anschläge auf Flüchtlingsheime,2017,BILD,0
Flüchtlingsheime,Berlin übernimmt Flüchtlingsheime selbst,2017,BILD,0
